mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_columntransformer__num-preprocessor__with_mean,param_columntransformer__num-preprocessor__with_std,param_logisticregression__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.27466497421264646,0.017399755745761605,0.021395015716552734,0.0030955399069448656,False,False,0.004204523584510931,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.004204523584510931}",0.81985670419652,0.8382804503582395,0.8183213920163767,0.819252432155658,0.8238607270865336,0.8239143411626657,0.007427878046655537,812
0.26549324989318845,0.026107218061789693,0.027691745758056642,0.010424828512536342,True,True,5.563511211577683,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 5.563511211577683}",0.8433981576253838,0.8526100307062436,0.8444216990788127,0.8556067588325653,0.8392217101894521,0.8470516712864915,0.006093571842956278,135
0.2689844608306885,0.029267996934713707,0.02136368751525879,0.0016134793775843858,False,False,0.22730047969882577,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.22730047969882577}",0.8357215967246674,0.842374616171955,0.8398157625383829,0.8422939068100358,0.8381976446492575,0.8396807053788597,0.0025289613670747557,377
0.2824061870574951,0.03845639915218419,0.02212977409362793,0.0014734017190986652,True,False,0.013420241061848208,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.013420241061848208}",0.8167860798362334,0.8413510747185261,0.8193449334698055,0.840757808499744,0.8207885304659498,0.8278056853980518,0.010894875473864894,757
0.3003998756408691,0.062243427748851145,0.027285289764404298,0.005968198436255065,True,False,0.008165921779714827,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.008165921779714827}",0.8137154554759468,0.8265097236438076,0.8167860798362334,0.8361495135688684,0.8218125960061444,0.8229946737062,0.007892442262977181,819
0.229209041595459,0.009115939119865784,0.022984933853149415,0.004079141139224916,True,True,0.19431159891924743,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 0.19431159891924743}",0.845957011258956,0.8551688843398157,0.845957011258956,0.851510496671787,0.8397337429595494,0.8476654292978129,0.005288391309979584,52
0.2775710582733154,0.028784446610579578,0.023438215255737305,0.0028065476878094396,False,False,0.18250729633884635,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.18250729633884635}",0.8321392016376663,0.8413510747185261,0.8362333674513818,0.8412698412698413,0.8351254480286738,0.8372237866212178,0.0035956091192933057,513
0.08979554176330566,0.00485576482095251,0.020891571044921876,0.0011282305196468753,True,True,0.0010874158737305146,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 0.0010874158737305146}",0.7773797338792221,0.7865916069600819,0.7835209825997953,0.7854582693292371,0.7823860727086533,0.783067333095398,0.0031986178508477976,994
0.27780723571777344,0.03274733453307172,0.023895072937011718,0.002768065978162921,False,True,1.0744693190343577,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 1.0744693190343577}",0.8418628454452405,0.8541453428863869,0.8433981576253838,0.8556067588325653,0.8387096774193549,0.8467445564417864,0.006824940137628137,198
0.2696876525878906,0.02998707949733217,0.030320072174072267,0.010509526565745895,True,True,5.381857743602563,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 5.381857743602563}",0.8439099283520982,0.8526100307062436,0.8449334698055271,0.8576548899129545,0.8392217101894521,0.8476660057932552,0.006589418596653821,45
0.174749755859375,0.01248267119755905,0.020735883712768556,0.0029633149360849946,True,True,0.07896313171664554,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 0.07896313171664554}",0.8464687819856704,0.8510747185261003,0.8428863868986693,0.8530465949820788,0.8381976446492575,0.8463348254083553,0.005396995845918899,275
0.2746316909790039,0.03261497422429504,0.02691926956176758,0.008705603563287614,True,False,0.8856334617376145,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.8856334617376145}",0.8372569089048106,0.8480040941658137,0.8408393039918116,0.8305171530977983,0.8279569892473119,0.8369148898815093,0.0072064342709314754,522
0.27094402313232424,0.03369259158669229,0.021215391159057618,0.001743444465713779,False,False,0.8368934562893396,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.8368934562893396}",0.8316274309109519,0.8418628454452405,0.8403275332650972,0.8448540706605223,0.8346134152585766,0.8386570591080778,0.004842256298490937,436
0.3262141227722168,0.07692788582014058,0.02638278007507324,0.010644357640444054,True,False,0.006243860163103817,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.006243860163103817}",0.8132036847492323,0.8331627430910952,0.8060388945752303,0.8279569892473119,0.8274449564772145,0.8215614536280169,0.010206963691703291,829
0.2505465030670166,0.00935291403897675,0.0220367431640625,0.0021657383597407038,True,False,1.7596289301708694,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 1.7596289301708694}",0.8229273285568065,0.8490276356192425,0.8367451381780963,0.8458781362007168,0.833589349718382,0.8376335176546489,0.009286723526990897,499
0.2606694221496582,0.01684809641715963,0.021690893173217773,0.0014733306875010228,False,False,0.005914995043926901,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.005914995043926901}",0.81985670419652,0.8403275332650972,0.827021494370522,0.8253968253968254,0.8330773169482847,0.8291359748354499,0.007004888114539014,730
0.12070059776306152,0.018451089203006078,0.020476007461547853,0.001264520751259807,False,True,0.0020957523896691804,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 0.0020957523896691804}",0.7952917093142272,0.808085977482088,0.793756397134084,0.804915514592934,0.8059395801331285,0.8015978357312923,0.005885730379826667,962
0.2658515453338623,0.04481164867089429,0.024014902114868165,0.006744192590837145,False,False,0.007976177914562172,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.007976177914562172}",0.8229273285568065,0.8444216990788127,0.8346980552712385,0.8366615463389657,0.8310291858678955,0.8339475630227439,0.007037030099111368,587
0.16742219924926757,0.015222511977796225,0.02212686538696289,0.0007982826753576712,False,True,0.021179611175788413,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 0.021179611175788413}",0.8444216990788127,0.845957011258956,0.8346980552712385,0.8484383000512032,0.837173579109063,0.8421377289538547,0.0052818966516936195,315
0.2808884620666504,0.04046579924407572,0.024448394775390625,0.006584560084144311,True,False,0.6517358543460521,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.6517358543460521}",0.8377686796315251,0.8480040941658137,0.8265097236438076,0.8274449564772145,0.82642089093702,0.8332296689710763,0.008530724233800175,607
0.14855055809020995,0.011213448752127242,0.020242071151733397,0.0011415406535992749,False,True,0.01092087605399384,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 0.01092087605399384}",0.8398157625383829,0.8393039918116684,0.8295803480040942,0.8438300051203277,0.830005120327701,0.836507045560435,0.005703515124155507,533
0.27763900756835935,0.02043644132566491,0.022111797332763673,0.002131043818734724,False,False,5.143023836629186,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 5.143023836629186}",0.8300921187308086,0.842374616171955,0.8403275332650972,0.8397337429595494,0.8376856118791602,0.8380427246013141,0.004246995208431905,481
0.2839486122131348,0.020473773221710394,0.02223668098449707,0.0008791420137324239,True,False,0.012990172124732179,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.012990172124732179}",0.8157625383828045,0.8413510747185261,0.81985670419652,0.8417818740399385,0.8320532514080902,0.8301610885491758,0.010745578718319408,697
0.3017444610595703,0.040023356892040535,0.022909832000732423,0.0043190483213732984,True,False,0.5924574039378716,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.5924574039378716}",0.8224155578300921,0.8480040941658137,0.8249744114636642,0.8243727598566308,0.82642089093702,0.8292375428506442,0.009470975226338042,729
0.2625289440155029,0.020105900323552618,0.023674392700195314,0.0039061782048470947,False,True,1.215171762125004,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 1.215171762125004}",0.8439099283520982,0.8541453428863869,0.8439099283520982,0.8545826932923707,0.8387096774193549,0.8470515140604619,0.006266840162435359,144
0.27532281875610354,0.031226859969966103,0.023993778228759765,0.0030404399774713133,True,True,1.249907298070976,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 1.249907298070976}",0.8439099283520982,0.853121801432958,0.8433981576253838,0.8556067588325653,0.8381976446492575,0.8468468581784526,0.006502903340823478,186
0.27263708114624025,0.03074658156208515,0.024295759201049805,0.002786601741648941,False,False,1.2800124129371033,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 1.2800124129371033}",0.8300921187308086,0.842374616171955,0.8398157625383829,0.8428059395801332,0.8330773169482847,0.8376331507939128,0.005130805363504936,501
0.27988314628601074,0.039788295255975735,0.02029128074645996,0.0012965210872168918,False,False,1.297092785853832,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 1.297092785853832}",0.8316274309109519,0.8500511770726714,0.8393039918116684,0.8412698412698413,0.8341013824884793,0.8392707647107225,0.006408709167335894,401
0.28946399688720703,0.051709607676113364,0.020063066482543947,0.0006773956893073806,False,False,0.0031849950279651215,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.0031849950279651215}",0.8137154554759468,0.8188331627430911,0.8116683725690891,0.8131080389144906,0.8100358422939068,0.813472174399305,0.00296627900700675,877
0.28525819778442385,0.06890733481121017,0.031042146682739257,0.012885962087950122,False,False,0.15794705130827227,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.15794705130827227}",0.8316274309109519,0.8469805527123848,0.8398157625383829,0.8417818740399385,0.8346134152585766,0.8389638070920469,0.005397848910849782,417
0.3621999740600586,0.0638981988252114,0.04714159965515137,0.01715932808319058,True,False,0.0020474695470257824,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.0020474695470257824}",0.8075742067553736,0.8116683725690891,0.8065506653019447,0.8064516129032258,0.810547875064004,0.8085585465187275,0.0021479351542874592,919
0.34176044464111327,0.06272595420476917,0.022134160995483397,0.0015775577345123017,True,False,0.004415144830263455,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.004415144830263455}",0.8188331627430911,0.8285568065506653,0.8275332650972365,0.8182283666154634,0.8166922683051715,0.8219687738623256,0.005020556777174355,827
0.35213184356689453,0.06357336539253189,0.021631574630737303,0.0012876906241966171,True,False,0.31170674598815085,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.31170674598815085}",0.8336745138178097,0.8480040941658137,0.8229273285568065,0.8223246287762417,0.830005120327701,0.8313871371288745,0.009348398177665166,656
0.10296201705932617,0.007715045279383773,0.01877145767211914,0.0010148729397925196,False,True,0.0037507579796052693,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 0.0037507579796052693}",0.8162743091095189,0.8172978505629478,0.8111566018423746,0.821300563236047,0.819252432155658,0.8170563513813093,0.0034150567089616525,850
0.2737722873687744,0.025602291340149103,0.023029184341430663,0.004777133976934064,True,False,1.576072423671399,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 1.576072423671399}",0.8208802456499488,0.8490276356192425,0.8285568065506653,0.8463901689708141,0.8269329237071172,0.8343575560995575,0.01122859531794063,573
0.29776797294616697,0.06068546703069878,0.024145984649658205,0.005558969485327895,False,True,3.1285887759820232,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 3.1285887759820232}",0.8439099283520982,0.8520982599795291,0.8444216990788127,0.8556067588325653,0.8387096774193549,0.8469492647324721,0.0060824552444628845,160
0.32830400466918946,0.04890332111107043,0.026476001739501952,0.006719363035801294,True,False,0.16683527477698984,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.16683527477698984}",0.8203684749232344,0.8480040941658137,0.8331627430910952,0.8259088581669227,0.8330773169482847,0.8321042974590702,0.009284218954908715,641
0.27605037689208983,0.043565905623972424,0.028172683715820313,0.010943600874678503,False,True,0.19818357056051722,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 0.19818357056051722}",0.845957011258956,0.8551688843398157,0.845957011258956,0.8509984639016898,0.8402457757296466,0.8476654292978129,0.005065562174143841,52
0.3019232273101807,0.048530869169218886,0.023346328735351564,0.004825188447920552,True,False,5.037911370554956,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 5.037911370554956}",0.8183213920163767,0.8490276356192425,0.8254861821903787,0.8453661034306196,0.8269329237071172,0.8330268473927468,0.011987747234941518,613
0.2873064994812012,0.03419222085627853,0.024023818969726562,0.00660541509616355,True,False,0.002598613237083442,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.002598613237083442}",0.8070624360286591,0.8172978505629478,0.8096212896622313,0.819252432155658,0.8100358422939068,0.8126539701406805,0.004741778661467356,883
0.10902009010314942,0.030324962734826818,0.022292280197143556,0.00294411272366815,True,True,0.0013884988740246202,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 0.0013884988740246202}",0.781985670419652,0.7978505629477994,0.7840327533265097,0.7916026625704045,0.7936507936507936,0.7898244885830319,0.005953346124490057,983
0.2973788261413574,0.05506684726884513,0.024314308166503908,0.0056053639182312015,True,False,1.684382700506167,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 1.684382700506167}",0.8203684749232344,0.8500511770726714,0.8408393039918116,0.844342037890425,0.8248847926267281,0.836097157300974,0.011474225463086766,544
0.37772607803344727,0.10041545828317887,0.03476481437683106,0.014282711448083876,False,True,0.15442492498134397,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 0.15442492498134397}",0.8474923234390993,0.8541453428863869,0.8469805527123848,0.8504864311315924,0.8381976446492575,0.847460458963744,0.005289144259695356,82
0.2820874214172363,0.06379292727417368,0.021279287338256837,0.0025990634332771273,False,False,0.4489608479585372,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.4489608479585372}",0.8316274309109519,0.8413510747185261,0.8398157625383829,0.8422939068100358,0.8325652841781874,0.8375306918312168,0.004516831923601519,504
0.2719515323638916,0.02889532208079222,0.024302101135253905,0.0037034975332474033,False,True,0.34502109538639186,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 0.34502109538639186}",0.8454452405322416,0.8551688843398157,0.8469805527123848,0.8530465949820788,0.8387096774193549,0.8478701899971751,0.00584213886807569,21
0.2643304347991943,0.035364688684535496,0.02002720832824707,0.0005230942615582797,True,False,0.0015296660651949365,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.0015296660651949365}",0.804503582395087,0.8101330603889457,0.8019447287615148,0.8064516129032258,0.8090117767537123,0.806408952240497,0.002973389392534206,933
0.1546401023864746,0.028706267076809205,0.018900299072265626,0.00245635454125236,True,True,0.031243930195518695,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 0.031243930195518695}",0.842374616171955,0.8469805527123848,0.8382804503582395,0.8499743983614951,0.8381976446492575,0.8431615324506664,0.004692215668658798,304
0.09984617233276367,0.009289856575311202,0.020028448104858397,0.0006471518706081334,False,True,0.0010368777413852902,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 0.0010368777413852902}",0.7773797338792221,0.785568065506653,0.7830092118730808,0.7844342037890425,0.7818740399385561,0.7824530509973109,0.002828830043823357,998
0.2741671562194824,0.034972062806788114,0.03160934448242188,0.013132356240257827,True,False,0.00821065161853872,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.00821065161853872}",0.8152507676560901,0.8362333674513818,0.834186284544524,0.8341013824884793,0.821300563236047,0.8282144730753045,0.008372343867031057,749
0.29745259284973147,0.05221514549031075,0.025431299209594728,0.005662756952419594,True,True,0.277996544664362,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 0.277996544664362}",0.8454452405322416,0.8551688843398157,0.8469805527123848,0.8525345622119815,0.8392217101894521,0.8478701899971751,0.005594557080879867,21
0.322158145904541,0.06785877319594506,0.026824188232421876,0.005858544675629763,False,False,0.0028995833440395627,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.0028995833440395627}",0.8106448311156602,0.8137154554759468,0.8116683725690891,0.8110599078341014,0.8110599078341014,0.8116296949657797,0.0010928096281507434,885
0.2750710964202881,0.06506555687993724,0.025980806350708006,0.009367179684913653,True,True,0.6464845877468542,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 0.6464845877468542}",0.8439099283520982,0.8551688843398157,0.8439099283520982,0.8545826932923707,0.8381976446492575,0.8471538157971281,0.006643615848697119,123
0.3765429973602295,0.04763781674519787,0.031755685806274414,0.011453790152352115,True,False,0.21658034046669525,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.21658034046669525}",0.823439099283521,0.8485158648925282,0.8239508700102354,0.8274449564772145,0.8305171530977983,0.8307735887522595,0.009233397440863256,675
0.2727978706359863,0.039030819213783007,0.022866010665893555,0.004663498981735589,False,True,0.38889844858428707,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 0.38889844858428707}",0.8454452405322416,0.8551688843398157,0.8454452405322416,0.8530465949820788,0.8387096774193549,0.8475631275611464,0.005920648975919732,66
0.24338722229003906,0.055811754377999165,0.025017642974853517,0.003621056121023931,False,True,0.019789776931848087,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 0.019789776931848087}",0.8433981576253838,0.8469805527123848,0.8346980552712385,0.847926267281106,0.837173579109063,0.8420353223998353,0.005262848867905674,317
0.2936044216156006,0.03896991317298838,0.02873401641845703,0.006095454140040605,True,False,5.04266620944745,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 5.04266620944745}",0.8193449334698055,0.8485158648925282,0.8265097236438076,0.8346134152585766,0.8269329237071172,0.8311833721943671,0.009922080760669598,666
0.35026159286499026,0.09156935019595312,0.03530983924865723,0.009489854201144936,True,False,0.0262790630712883,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': False, 'logisticregression__C': 0.0262790630712883}",0.8362333674513818,0.8311156601842374,0.8219037871033776,0.8238607270865336,0.8259088581669227,0.8278044799984906,0.0052148787851168995,759
0.31982908248901365,0.034505330710052136,0.033964681625366214,0.01091085750384273,True,True,2.5815780928278294,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 2.5815780928278294}",0.8433981576253838,0.8526100307062436,0.8439099283520982,0.8556067588325653,0.8387096774193549,0.8468469105871292,0.006271886798359382,181
0.3748598098754883,0.07230963723228567,0.030197334289550782,0.004207245124731579,True,True,5.064806178229515,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 5.064806178229515}",0.8439099283520982,0.8526100307062436,0.8449334698055271,0.8566308243727598,0.8392217101894521,0.8474611926852162,0.006284625865875619,73
0.37477450370788573,0.06141217465022292,0.027081966400146484,0.0014253260327797195,True,True,0.905134863129927,"{'columntransformer__num-preprocessor__with_mean': True, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 0.905134863129927}",0.8444216990788127,0.8541453428863869,0.8444216990788127,0.8556067588325653,0.8376856118791602,0.8472562223511476,0.006706072926025694,109
0.3958770275115967,0.08936578364055654,0.0367856502532959,0.009939572805956538,False,True,0.13182484102110542,"{'columntransformer__num-preprocessor__with_mean': False, 'columntransformer__num-preprocessor__with_std': True, 'logisticregression__C': 0.13182484102110542}",0.8469805527123848,0.8526100307062436,0.8454452405322416,0.8520225294418843,0.8366615463389657,0.846743979946344,0.005756245208139659,214
